source_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,source_name,source_type,lat,lon
115076,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.735418717,5.40E-09,T of N2O per VKT,148.4253369,km,,1.36E+08,vehicle km traveled (VKT),,,Bhamo Urban Area in Bhamo District,,24.25500363,97.23172514
115076,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,12077.03214,8.86E-05,T of CO2 per VKT,148.4253369,km,,1.36E+08,vehicle km traveled (VKT),,,Bhamo Urban Area in Bhamo District,,24.25500363,97.23172514
115076,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,4.888132186,3.59E-08,T of CH4 per VKT,148.4253369,km,,1.36E+08,vehicle km traveled (VKT),,,Bhamo Urban Area in Bhamo District,,24.25500363,97.23172514
115076,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,12681.07235,5.40E-09,,148.4253369,km,,1.36E+08,vehicle km traveled (VKT),,,Bhamo Urban Area in Bhamo District,,24.25500363,97.23172514
115076,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,12423.46779,5.40E-09,,148.4253369,km,,1.36E+08,vehicle km traveled (VKT),,,Bhamo Urban Area in Bhamo District,,24.25500363,97.23172514
113635,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.663549583,5.40E-09,T of N2O per VKT,196.1353642,km,,1.23E+08,vehicle km traveled (VKT),,,Pyapon Urban Area in Pharpon District,,16.28792181,95.68231672
113635,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,10896.79859,8.86E-05,T of CO2 per VKT,196.1353642,km,,1.23E+08,vehicle km traveled (VKT),,,Pyapon Urban Area in Pharpon District,,16.28792181,95.68231672
113635,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,4.41043721,3.59E-08,T of CH4 per VKT,196.1353642,km,,1.23E+08,vehicle km traveled (VKT),,,Pyapon Urban Area in Pharpon District,,16.28792181,95.68231672
113635,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,11441.8087,5.40E-09,,196.1353642,km,,1.23E+08,vehicle km traveled (VKT),,,Pyapon Urban Area in Pharpon District,,16.28792181,95.68231672
113635,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,11209.37866,5.40E-09,,196.1353642,km,,1.23E+08,vehicle km traveled (VKT),,,Pyapon Urban Area in Pharpon District,,16.28792181,95.68231672
113635,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.6585368,5.40E-09,T of N2O per VKT,196.1300693,km,,1.22E+08,vehicle km traveled (VKT),,,Pyapon Urban Area in Pharpon District,,16.28792181,95.68231672
113635,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,10814.47876,8.86E-05,T of CO2 per VKT,196.1300693,km,,1.22E+08,vehicle km traveled (VKT),,,Pyapon Urban Area in Pharpon District,,16.28792181,95.68231672
113635,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,4.377118576,3.59E-08,T of CH4 per VKT,196.1300693,km,,1.22E+08,vehicle km traveled (VKT),,,Pyapon Urban Area in Pharpon District,,16.28792181,95.68231672
113635,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,11355.37159,5.40E-09,,196.1300693,km,,1.22E+08,vehicle km traveled (VKT),,,Pyapon Urban Area in Pharpon District,,16.28792181,95.68231672
113635,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,11124.69744,5.40E-09,,196.1300693,km,,1.22E+08,vehicle km traveled (VKT),,,Pyapon Urban Area in Pharpon District,,16.28792181,95.68231672
116672,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.618811873,5.40E-09,T of N2O per VKT,120.893654,km,,1.15E+08,vehicle km traveled (VKT),,,Thazi Urban Area in Meiktila District,,20.85324876,96.04831819
116672,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,10162.11678,8.86E-05,T of CO2 per VKT,120.893654,km,,1.15E+08,vehicle km traveled (VKT),,,Thazi Urban Area in Meiktila District,,20.85324876,96.04831819
116672,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,4.113077579,3.59E-08,T of CH4 per VKT,120.893654,km,,1.15E+08,vehicle km traveled (VKT),,,Thazi Urban Area in Meiktila District,,20.85324876,96.04831819
116672,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,10670.38132,5.40E-09,,120.893654,km,,1.15E+08,vehicle km traveled (VKT),,,Thazi Urban Area in Meiktila District,,20.85324876,96.04831819
116672,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,10453.62213,5.40E-09,,120.893654,km,,1.15E+08,vehicle km traveled (VKT),,,Thazi Urban Area in Meiktila District,,20.85324876,96.04831819
116672,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.618255175,5.40E-09,T of N2O per VKT,121.3233341,km,,1.15E+08,vehicle km traveled (VKT),,,Thazi Urban Area in Meiktila District,,20.85324876,96.04831819
116672,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,10152.97468,8.86E-05,T of CO2 per VKT,121.3233341,km,,1.15E+08,vehicle km traveled (VKT),,,Thazi Urban Area in Meiktila District,,20.85324876,96.04831819
116672,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,4.109377352,3.59E-08,T of CH4 per VKT,121.3233341,km,,1.15E+08,vehicle km traveled (VKT),,,Thazi Urban Area in Meiktila District,,20.85324876,96.04831819
116672,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,10660.78198,5.40E-09,,121.3233341,km,,1.15E+08,vehicle km traveled (VKT),,,Thazi Urban Area in Meiktila District,,20.85324876,96.04831819
116672,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,10444.21779,5.40E-09,,121.3233341,km,,1.15E+08,vehicle km traveled (VKT),,,Thazi Urban Area in Meiktila District,,20.85324876,96.04831819
115708,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.613489746,5.40E-09,T of N2O per VKT,148.3845112,km,,1.14E+08,vehicle km traveled (VKT),,,N/A Urban Area in Yangon-N District,,17.10190019,96.04247221
115708,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,10074.7169,8.86E-05,T of CO2 per VKT,148.3845112,km,,1.14E+08,vehicle km traveled (VKT),,,N/A Urban Area in Yangon-N District,,17.10190019,96.04247221
115708,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,4.077702816,3.59E-08,T of CH4 per VKT,148.3845112,km,,1.14E+08,vehicle km traveled (VKT),,,N/A Urban Area in Yangon-N District,,17.10190019,96.04247221
115708,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,10578.61008,5.40E-09,,148.3845112,km,,1.14E+08,vehicle km traveled (VKT),,,N/A Urban Area in Yangon-N District,,17.10190019,96.04247221
115708,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,10363.71514,5.40E-09,,148.3845112,km,,1.14E+08,vehicle km traveled (VKT),,,N/A Urban Area in Yangon-N District,,17.10190019,96.04247221
115708,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.616417697,5.40E-09,T of N2O per VKT,152.7044625,km,,1.14E+08,vehicle km traveled (VKT),,,N/A Urban Area in Yangon-N District,,17.10190019,96.04247221
115708,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,10122.79966,8.86E-05,T of CO2 per VKT,152.7044625,km,,1.14E+08,vehicle km traveled (VKT),,,N/A Urban Area in Yangon-N District,,17.10190019,96.04247221
115708,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,4.097164128,3.59E-08,T of CH4 per VKT,152.7044625,km,,1.14E+08,vehicle km traveled (VKT),,,N/A Urban Area in Yangon-N District,,17.10190019,96.04247221
115708,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,10629.09773,5.40E-09,,152.7044625,km,,1.14E+08,vehicle km traveled (VKT),,,N/A Urban Area in Yangon-N District,,17.10190019,96.04247221
115708,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,10413.17718,5.40E-09,,152.7044625,km,,1.14E+08,vehicle km traveled (VKT),,,N/A Urban Area in Yangon-N District,,17.10190019,96.04247221
114790,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.604140286,5.40E-09,T of N2O per VKT,142.2431765,km,,1.12E+08,vehicle km traveled (VKT),,,Pyu Urban Area in Taungoo District,,18.48634806,96.44760772
114790,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,9921.180254,8.86E-05,T of CO2 per VKT,142.2431765,km,,1.12E+08,vehicle km traveled (VKT),,,Pyu Urban Area in Taungoo District,,18.48634806,96.44760772
114790,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,4.01555945,3.59E-08,T of CH4 per VKT,142.2431765,km,,1.12E+08,vehicle km traveled (VKT),,,Pyu Urban Area in Taungoo District,,18.48634806,96.44760772
114790,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,10417.39421,5.40E-09,,142.2431765,km,,1.12E+08,vehicle km traveled (VKT),,,Pyu Urban Area in Taungoo District,,18.48634806,96.44760772
114790,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,10205.77422,5.40E-09,,142.2431765,km,,1.12E+08,vehicle km traveled (VKT),,,Pyu Urban Area in Taungoo District,,18.48634806,96.44760772
114790,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.608259999,5.40E-09,T of N2O per VKT,143.701937,km,,1.13E+08,vehicle km traveled (VKT),,,Pyu Urban Area in Taungoo District,,18.48634806,96.44760772
114790,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,9988.834104,8.86E-05,T of CO2 per VKT,143.701937,km,,1.13E+08,vehicle km traveled (VKT),,,Pyu Urban Area in Taungoo District,,18.48634806,96.44760772
114790,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,4.042942085,3.59E-08,T of CH4 per VKT,143.701937,km,,1.13E+08,vehicle km traveled (VKT),,,Pyu Urban Area in Taungoo District,,18.48634806,96.44760772
114790,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,10488.43181,5.40E-09,,143.701937,km,,1.13E+08,vehicle km traveled (VKT),,,Pyu Urban Area in Taungoo District,,18.48634806,96.44760772
114790,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,10275.36876,5.40E-09,,143.701937,km,,1.13E+08,vehicle km traveled (VKT),,,Pyu Urban Area in Taungoo District,,18.48634806,96.44760772
115624,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.601099974,5.40E-09,T of N2O per VKT,147.9818772,km,,1.11E+08,vehicle km traveled (VKT),,,Lawksawk Urban Area in Taunggye District,,21.24352926,96.87131454
115624,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,9871.252302,8.86E-05,T of CO2 per VKT,147.9818772,km,,1.11E+08,vehicle km traveled (VKT),,,Lawksawk Urban Area in Taunggye District,,21.24352926,96.87131454
115624,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,3.995351304,3.59E-08,T of CH4 per VKT,147.9818772,km,,1.11E+08,vehicle km traveled (VKT),,,Lawksawk Urban Area in Taunggye District,,21.24352926,96.87131454
115624,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,10364.96908,5.40E-09,,147.9818772,km,,1.11E+08,vehicle km traveled (VKT),,,Lawksawk Urban Area in Taunggye District,,21.24352926,96.87131454
115624,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,10154.41406,5.40E-09,,147.9818772,km,,1.11E+08,vehicle km traveled (VKT),,,Lawksawk Urban Area in Taunggye District,,21.24352926,96.87131454
115624,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.607022937,5.40E-09,T of N2O per VKT,148.3039236,km,,1.12E+08,vehicle km traveled (VKT),,,Lawksawk Urban Area in Taunggye District,,21.24352926,96.87131454
115624,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,9968.519096,8.86E-05,T of CO2 per VKT,148.3039236,km,,1.12E+08,vehicle km traveled (VKT),,,Lawksawk Urban Area in Taunggye District,,21.24352926,96.87131454
115624,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,4.034719664,3.59E-08,T of CH4 per VKT,148.3039236,km,,1.12E+08,vehicle km traveled (VKT),,,Lawksawk Urban Area in Taunggye District,,21.24352926,96.87131454
115624,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,10467.10073,5.40E-09,,148.3039236,km,,1.12E+08,vehicle km traveled (VKT),,,Lawksawk Urban Area in Taunggye District,,21.24352926,96.87131454
115624,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,10254.471,5.40E-09,,148.3039236,km,,1.12E+08,vehicle km traveled (VKT),,,Lawksawk Urban Area in Taunggye District,,21.24352926,96.87131454
114665,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.551224744,5.40E-09,T of N2O per VKT,78.89666711,km,,1.02E+08,vehicle km traveled (VKT),,,Hsipaw Urban Area in Kyaukme District,,22.62517812,97.29852854
114665,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,9052.202234,8.86E-05,T of CO2 per VKT,78.89666711,km,,1.02E+08,vehicle km traveled (VKT),,,Hsipaw Urban Area in Kyaukme District,,22.62517812,97.29852854
114665,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,3.663843947,3.59E-08,T of CH4 per VKT,78.89666711,km,,1.02E+08,vehicle km traveled (VKT),,,Hsipaw Urban Area in Kyaukme District,,22.62517812,97.29852854
114665,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,9504.953715,5.40E-09,,78.89666711,km,,1.02E+08,vehicle km traveled (VKT),,,Hsipaw Urban Area in Kyaukme District,,22.62517812,97.29852854
114665,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,9311.869139,5.40E-09,,78.89666711,km,,1.02E+08,vehicle km traveled (VKT),,,Hsipaw Urban Area in Kyaukme District,,22.62517812,97.29852854
114665,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.603262913,5.40E-09,T of N2O per VKT,79.06028449,km,,1.12E+08,vehicle km traveled (VKT),,,Hsipaw Urban Area in Kyaukme District,,22.62517812,97.29852854
114665,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,9906.772051,8.86E-05,T of CO2 per VKT,79.06028449,km,,1.12E+08,vehicle km traveled (VKT),,,Hsipaw Urban Area in Kyaukme District,,22.62517812,97.29852854
114665,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,4.009727785,3.59E-08,T of CH4 per VKT,79.06028449,km,,1.12E+08,vehicle km traveled (VKT),,,Hsipaw Urban Area in Kyaukme District,,22.62517812,97.29852854
114665,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,10402.26537,5.40E-09,,79.06028449,km,,1.12E+08,vehicle km traveled (VKT),,,Hsipaw Urban Area in Kyaukme District,,22.62517812,97.29852854
114665,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,10190.95271,5.40E-09,,79.06028449,km,,1.12E+08,vehicle km traveled (VKT),,,Hsipaw Urban Area in Kyaukme District,,22.62517812,97.29852854
116650,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.529746239,5.40E-09,T of N2O per VKT,90.94140889,km,,9.81E+07,vehicle km traveled (VKT),,,Pyawbwe Urban Area in Meiktila District,,20.5960411,96.05130012
116650,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,8699.482636,8.86E-05,T of CO2 per VKT,90.94140889,km,,9.81E+07,vehicle km traveled (VKT),,,Pyawbwe Urban Area in Meiktila District,,20.5960411,96.05130012
116650,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,3.52108205,3.59E-08,T of CH4 per VKT,90.94140889,km,,9.81E+07,vehicle km traveled (VKT),,,Pyawbwe Urban Area in Meiktila District,,20.5960411,96.05130012
116650,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,9134.592628,5.40E-09,,90.94140889,km,,9.81E+07,vehicle km traveled (VKT),,,Pyawbwe Urban Area in Meiktila District,,20.5960411,96.05130012
116650,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,8949.031604,5.40E-09,,90.94140889,km,,9.81E+07,vehicle km traveled (VKT),,,Pyawbwe Urban Area in Meiktila District,,20.5960411,96.05130012
116650,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.594755698,5.40E-09,T of N2O per VKT,91.86902738,km,,1.10E+08,vehicle km traveled (VKT),,,Pyawbwe Urban Area in Meiktila District,,20.5960411,96.05130012
116650,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,9767.066732,8.86E-05,T of CO2 per VKT,91.86902738,km,,1.10E+08,vehicle km traveled (VKT),,,Pyawbwe Urban Area in Meiktila District,,20.5960411,96.05130012
116650,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,3.953182597,3.59E-08,T of CH4 per VKT,91.86902738,km,,1.10E+08,vehicle km traveled (VKT),,,Pyawbwe Urban Area in Meiktila District,,20.5960411,96.05130012
116650,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,10255.5726,5.40E-09,,91.86902738,km,,1.10E+08,vehicle km traveled (VKT),,,Pyawbwe Urban Area in Meiktila District,,20.5960411,96.05130012
116650,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,10047.23988,5.40E-09,,91.86902738,km,,1.10E+08,vehicle km traveled (VKT),,,Pyawbwe Urban Area in Meiktila District,,20.5960411,96.05130012
116210,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.735823336,5.40E-09,T of N2O per VKT,103.7690246,km,,1.36E+08,vehicle km traveled (VKT),,,Sar Hpo Su Urban Area in Thaton District,,16.69474559,97.42573796
116210,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,12083.67679,8.86E-05,T of CO2 per VKT,103.7690246,km,,1.36E+08,vehicle km traveled (VKT),,,Sar Hpo Su Urban Area in Thaton District,,16.69474559,97.42573796
116210,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,4.890821584,3.59E-08,T of CH4 per VKT,103.7690246,km,,1.36E+08,vehicle km traveled (VKT),,,Sar Hpo Su Urban Area in Thaton District,,16.69474559,97.42573796
116210,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,12688.04934,5.40E-09,,103.7690246,km,,1.36E+08,vehicle km traveled (VKT),,,Sar Hpo Su Urban Area in Thaton District,,16.69474559,97.42573796
116210,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,12430.30304,5.40E-09,,103.7690246,km,,1.36E+08,vehicle km traveled (VKT),,,Sar Hpo Su Urban Area in Thaton District,,16.69474559,97.42573796
116210,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.590919804,5.40E-09,T of N2O per VKT,103.7690246,km,,1.09E+08,vehicle km traveled (VKT),,,Sar Hpo Su Urban Area in Thaton District,,16.69474559,97.42573796
116210,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,9704.073744,8.86E-05,T of CO2 per VKT,103.7690246,km,,1.09E+08,vehicle km traveled (VKT),,,Sar Hpo Su Urban Area in Thaton District,,16.69474559,97.42573796
116210,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,3.927686428,3.59E-08,T of CH4 per VKT,103.7690246,km,,1.09E+08,vehicle km traveled (VKT),,,Sar Hpo Su Urban Area in Thaton District,,16.69474559,97.42573796
116210,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,10189.42898,5.40E-09,,103.7690246,km,,1.09E+08,vehicle km traveled (VKT),,,Sar Hpo Su Urban Area in Thaton District,,16.69474559,97.42573796
116210,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,9982.439906,5.40E-09,,103.7690246,km,,1.09E+08,vehicle km traveled (VKT),,,Sar Hpo Su Urban Area in Thaton District,,16.69474559,97.42573796
115599,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.569515525,5.40E-09,T of N2O per VKT,167.7833725,km,,1.06E+08,vehicle km traveled (VKT),,,Tangyan Urban Area in Lasho District,,22.50011829,98.39648539
115599,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,9352.573084,8.86E-05,T of CO2 per VKT,167.7833725,km,,1.06E+08,vehicle km traveled (VKT),,,Tangyan Urban Area in Lasho District,,22.50011829,98.39648539
115599,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,3.785417891,3.59E-08,T of CH4 per VKT,167.7833725,km,,1.06E+08,vehicle km traveled (VKT),,,Tangyan Urban Area in Lasho District,,22.50011829,98.39648539
115599,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,9820.347798,5.40E-09,,167.7833725,km,,1.06E+08,vehicle km traveled (VKT),,,Tangyan Urban Area in Lasho District,,22.50011829,98.39648539
115599,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,9620.856275,5.40E-09,,167.7833725,km,,1.06E+08,vehicle km traveled (VKT),,,Tangyan Urban Area in Lasho District,,22.50011829,98.39648539
115599,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.587185828,5.40E-09,T of N2O per VKT,169.103847,km,,1.09E+08,vehicle km traveled (VKT),,,Tangyan Urban Area in Lasho District,,22.50011829,98.39648539
115599,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,9642.754473,8.86E-05,T of CO2 per VKT,169.103847,km,,1.09E+08,vehicle km traveled (VKT),,,Tangyan Urban Area in Lasho District,,22.50011829,98.39648539
115599,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,3.902867689,3.59E-08,T of CH4 per VKT,169.103847,km,,1.09E+08,vehicle km traveled (VKT),,,Tangyan Urban Area in Lasho District,,22.50011829,98.39648539
115599,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,10125.04279,5.40E-09,,169.103847,km,,1.09E+08,vehicle km traveled (VKT),,,Tangyan Urban Area in Lasho District,,22.50011829,98.39648539
115599,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,9919.361661,5.40E-09,,169.103847,km,,1.09E+08,vehicle km traveled (VKT),,,Tangyan Urban Area in Lasho District,,22.50011829,98.39648539
113538,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.581936692,5.40E-09,T of N2O per VKT,136.0010104,km,,1.08E+08,vehicle km traveled (VKT),,,Taungdwingyi Urban Area in Magwe Minbu District,,19.99100663,95.54463155
113538,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,9556.553259,8.86E-05,T of CO2 per VKT,136.0010104,km,,1.08E+08,vehicle km traveled (VKT),,,Taungdwingyi Urban Area in Magwe Minbu District,,19.99100663,95.54463155
113538,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,3.86797808,3.59E-08,T of CH4 per VKT,136.0010104,km,,1.08E+08,vehicle km traveled (VKT),,,Taungdwingyi Urban Area in Magwe Minbu District,,19.99100663,95.54463155
113538,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,10034.53017,5.40E-09,,136.0010104,km,,1.08E+08,vehicle km traveled (VKT),,,Taungdwingyi Urban Area in Magwe Minbu District,,19.99100663,95.54463155
113538,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,9830.687723,5.40E-09,,136.0010104,km,,1.08E+08,vehicle km traveled (VKT),,,Taungdwingyi Urban Area in Magwe Minbu District,,19.99100663,95.54463155
113538,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.5743054,5.40E-09,T of N2O per VKT,138.4823385,km,,1.06E+08,vehicle km traveled (VKT),,,Taungdwingyi Urban Area in Magwe Minbu District,,19.99100663,95.54463155
113538,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,9431.232327,8.86E-05,T of CO2 per VKT,138.4823385,km,,1.06E+08,vehicle km traveled (VKT),,,Taungdwingyi Urban Area in Magwe Minbu District,,19.99100663,95.54463155
113538,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,3.817254916,3.59E-08,T of CH4 per VKT,138.4823385,km,,1.06E+08,vehicle km traveled (VKT),,,Taungdwingyi Urban Area in Magwe Minbu District,,19.99100663,95.54463155
113538,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,9902.941231,5.40E-09,,138.4823385,km,,1.06E+08,vehicle km traveled (VKT),,,Taungdwingyi Urban Area in Magwe Minbu District,,19.99100663,95.54463155
113538,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,9701.771897,5.40E-09,,138.4823385,km,,1.06E+08,vehicle km traveled (VKT),,,Taungdwingyi Urban Area in Magwe Minbu District,,19.99100663,95.54463155
115820,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.520290997,5.40E-09,T of N2O per VKT,136.2914067,km,,9.64E+07,vehicle km traveled (VKT),,,Payathonzu Urban Area in Hpa-an District,,15.31120142,98.38177828
115820,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,8544.208828,8.86E-05,T of CO2 per VKT,136.2914067,km,,9.64E+07,vehicle km traveled (VKT),,,Payathonzu Urban Area in Hpa-an District,,15.31120142,98.38177828
115820,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,3.458235575,3.59E-08,T of CH4 per VKT,136.2914067,km,,9.64E+07,vehicle km traveled (VKT),,,Payathonzu Urban Area in Hpa-an District,,15.31120142,98.38177828
115820,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,8971.552705,5.40E-09,,136.2914067,km,,9.64E+07,vehicle km traveled (VKT),,,Payathonzu Urban Area in Hpa-an District,,15.31120142,98.38177828
115820,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,8789.30369,5.40E-09,,136.2914067,km,,9.64E+07,vehicle km traveled (VKT),,,Payathonzu Urban Area in Hpa-an District,,15.31120142,98.38177828
115820,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.535373757,5.40E-09,T of N2O per VKT,138.4352689,km,,9.92E+07,vehicle km traveled (VKT),,,Payathonzu Urban Area in Hpa-an District,,15.31120142,98.38177828
115820,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,8791.897622,8.86E-05,T of CO2 per VKT,138.4352689,km,,9.92E+07,vehicle km traveled (VKT),,,Payathonzu Urban Area in Hpa-an District,,15.31120142,98.38177828
115820,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,3.55848666,3.59E-08,T of CH4 per VKT,138.4352689,km,,9.92E+07,vehicle km traveled (VKT),,,Payathonzu Urban Area in Hpa-an District,,15.31120142,98.38177828
115820,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,9231.629807,5.40E-09,,138.4352689,km,,9.92E+07,vehicle km traveled (VKT),,,Payathonzu Urban Area in Hpa-an District,,15.31120142,98.38177828
115820,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,9044.09756,5.40E-09,,138.4352689,km,,9.92E+07,vehicle km traveled (VKT),,,Payathonzu Urban Area in Hpa-an District,,15.31120142,98.38177828
